번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5462066,비 많이 내리는데 코스모스 구경하러 사람들 많이 옴,https://gall.dcinside.com/board/view/?id=frozen&no=5462066&page=555,2,ㅇㅇ,118.235,46,0,2022.10.09 12:57:15,그만큼 놀러갈 곳이 많이 없는듯,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffa7d700ed5d445b167f86bb5a06b807e5e9b125851838df932706c3f03a5d2fd51bf7c366d2eb82061ab5f3af3b56fdf33553399fa&amp;f_no=120221008_150143.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffa7d700ed5d445b167f86bb5a06b807e5e9b125851838df9302b6f6d02f684fb51da3b6b3d70fb3b9ed1b20d90e7c7f84bb6c85a5cf65bbbcb17b51c738e&amp;f_no=Tumblr_l_1040384532885206.jpg"
5462065,나는 MZ세대니까 결혼 안할래,https://gall.dcinside.com/board/view/?id=frozen&no=5462065&page=555,10,ㅇㅇ,211.36,89,0,2022.10.09 12:38:37,동거만 할듯,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffa7d700ed5d445b167f86bb5a0698c735999195956868975b6df1068b800228616634e2b3a295c890bf6cc29a843ea1c9b013d2d0d6d9e62778dcc1b0458812f0668c35e2caafafc44&amp;f_no=AA12546B-ADD5-46AB-801D-441E322B22A7.jpg
5462064,엘시,https://gall.dcinside.com/board/view/?id=frozen&no=5462064&page=555,1,기껏,,37,2,2022.10.09 12:22:20,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffa7d700ed5d445b167f86bb5a06b807e5e9b1158528e8d0e49ea1114db26a3071ba0b537858b62af016d07209d56554072716275ff3e118fc93b744558e10d8eaf5c72c4560d7d7aa7&amp;f_no=2C76E3D4-10CD-4AC5-83B6-968A66299F50.jpg
5461225,자급제 너무 비싸서 고민이네,https://gall.dcinside.com/board/view/?id=frozen&no=5461225&page=570,2,ㅇㅇ,39.7,47,0,2022.09.30 03:57:21,155마넌,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccac8055c1bcd8cda57c893ecc0613137a46ff0c99db07a03966feb393b5fe73f0e146a3b15fea7e3501877dd196cc176af5320252639288ae027ff16&amp;f_no=AA44903C-6BD0-4659-AC95-567555541170.jpg
5461224,아이폰 사느라고 3시간동안 진땀뺐네,https://gall.dcinside.com/board/view/?id=frozen&no=5461224&page=570,4,ㅇㅇ,115.21,59,0,2022.09.30 03:30:59,결과는 성공적,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacf095b13c785d059cdfdeabb561cd36679254f5cea14125b23398be70257f6d2d9c7eb9f04a5e0598cf23e262f8ec9cb452c031afd654ae853978e4c&amp;f_no=BE683F79-C017-404F-B90C-32C569DA3DD8.jpg
5461223,지금 쿠팡에서 아이폰 자급제폰파네요,https://gall.dcinside.com/board/view/?id=frozen&no=5461223&page=570,1,ㅇㅇ,39.7,122,0,2022.09.30 02:31:43,걍 오프매장에서 해야지,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccac8055c1bcd8cda57cc93425844d2ab5167eedfe184758fcc3b5c34afa448eb3ce6aef34239092ab4d1820d39ed190a9e5e9ff3ae9f482b05ced06f&amp;f_no=E2F50443-A84F-4046-9392-0FD8D6769DA4.jpg
5461222,꺼억,https://gall.dcinside.com/board/view/?id=frozen&no=5461222&page=570,4,ㅇㅇ,221.152,48,0,2022.09.30 02:27:34,하  - dc official App,
5461221,학교 갔다 오는 날에는 무적권 함ㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5461221&page=570,1,ㅇㅇ,112.147,50,0,2022.09.30 02:16:07,목덜미 정수리 어후 ㅋㅋㅋㅋㅋㅋㅋ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacf08501bc887d05dcbf882e7a1efd3585e6ff925d3099de367901bf2b3e545f0a90a1625bd2c7619e4467958a6817ae95ea1d08ee1ebfadb8f86&amp;f_no=drawing-20210730-231110-000-resize.gif
5461220,게 별로 안좋아하는데..,https://gall.dcinside.com/board/view/?id=frozen&no=5461220&page=570,7,ㅇㅇ,112.147,64,0,2022.09.30 02:13:30,아빠가 게 실한놈 몇마리 쪄 와서.. 내일 라면에 넣어서 같이 끓이게요..,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacf08501bc887d05dcbf882b1a7be80570d3afa25db148fe06f8ce178cedd6d80b69fed4264f974593e5d7de690dd0ef0419141e6d93088e5583c&amp;f_no=lostark-20210727-215826-000-resize.png
5461219,난 진짜 싸구려 입맛인가봐,https://gall.dcinside.com/board/view/?id=frozen&no=5461219&page=570,5,ㅇㅇ,221.152,54,0,2022.09.30 02:12:01,중국집보다 짜파게티가 더 맛있으  - dc official App,
5461218,몬헌 진짜 존나 재밌다..,https://gall.dcinside.com/board/view/?id=frozen&no=5461218&page=570,10,ㅇㅇ,112.147,56,0,2022.09.30 02:04:55,이거 같이 해야하는데..,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacf08501bc887d05dcbf882eca7b98456596aab25d10993ee6b906c856598acc6ac84f6f00faec865795a926f7d4233d9a95efa5e8a6741326c&amp;f_no=frozen-20210912-192713-000-resize.png
5461217,치킨집 문닫아서 편의점깄다옴,https://gall.dcinside.com/board/view/?id=frozen&no=5461217&page=570,7,ㅇㅇ,223.39,44,0,2022.09.30 01:57:41,함버거 짜파게티2봉  - dc official App,
5461216,춥다 추워,https://gall.dcinside.com/board/view/?id=frozen&no=5461216&page=570,3,ㅇㅇ,223.39,42,0,2022.09.30 01:48:51,겨울 다 됐네  - dc official App,
5461215,념글 오랜만에 보다가,https://gall.dcinside.com/board/view/?id=frozen&no=5461215&page=570,5,ㅇㅇ,221.152,57,0,2022.09.30 01:01:14,https://m.dcinside.com/board/frozen/5293617  - dc official App,
5461214,예전에 운전못할땐 제주도 가기 그랫는데,https://gall.dcinside.com/board/view/?id=frozen&no=5461214&page=570,1,ㅇㅇ,39.7,52,0,2022.09.30 00:36:28,https://www.youtube.com/watch?v=c9V7nIbcPFw지금은 렌트 쌉가능?야 타~,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccac8055c1bcd8cda59ca93f7ae180fd764847caec714ce0d6fe66870a410956b1db089a7d6472f34035fe867d5daccb02d752b41b2df2e6fe4752bf3&amp;f_no=4EB40C42-0560-4A15-A654-15B1FD10380A.jpg
5461213,등산할때 등산화 필수지?,https://gall.dcinside.com/board/view/?id=frozen&no=5461213&page=570,8,위즐타운,,77,0,2022.09.30 00:34:17,낼 구경하러가야겟다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd055d10cb83d957ccff354d0802d06f08cc6e3ac10d52&amp;f_no=1656633425.jpg
5461212,저거보니까제주도가고싶네,https://gall.dcinside.com/board/view/?id=frozen&no=5461212&page=570,5,ㅇㅇ,14.41,68,0,2022.09.30 00:32:50,1        이미지 순서 ON2        이미지 순서 ON3        이미지 순서 ON 재밌었지,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacc035f16c680d95fce93130ba0c87849bc665935be322980eecf2aa21a432233882ad5a1398d&amp;f_no=20220106_113053.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacc035f16c680d95fce93160aa6ca261ce4355935be322980eecfa0f738db7f2ff2159e1a6356&amp;f_no=20220103_151132.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacc035f16c680d95fce931106a69a261aef635975eb7372cabab680e142595392d85f872985ee1cb8012ade9543aa85ec8b3eb0&amp;f_no=resizeImage_220220107_163333.jpg"
5461211,"제 363회 예술의 밤 주제는 ""자유주제""입니다!",https://gall.dcinside.com/board/view/?id=frozen&no=5461211&page=570,2,예술의밤총대,,42,2,2022.09.30 00:24:23,"** 예술의 밤은 창작자의 위대한 시도를 응원합니다! **
















https://youtu.be/wevfan23WIg




























??제 363회 예술의 밤 주제는 ""자유주제""입니다!




















* 예술의 밤은 매주 다른 주제 또는 자유 주제로 진행하는 겨울왕국 갤러리의 창작행사입니다.




* 각기 다른 장르의 창작물들이 게시되므로, 참여작품을 올려주실 떄는 장르마다 [예술의밤/그림], [예술의밤/합성], [예술의밤/기타] 라는 말을 제목 앞에 반드시 붙여 주시기 바랍니다. 그렇지 않을 경우 통합링크를 만드는 과정에서 누락이 되는 문제가 생길 수 있습니다.




* 신성모독 및 분탕과 관련한 글은 어떠한 이유를 불문하고 금기로써 통합링크에서 제외하고 있습니다.




* 예술의 밤에서는 겨울왕국과 관련한 창작 작품들을 우선적으로 받고 있습니다. 겨울왕국과 관련이 없는 창작 작품 또는 게시글은 통합링크에 반영되지 않을 수 있는 점 참고하여 주시기 바랍니다.




* 예술의 밤은 매주 일요일 저녁 18시부터 24시까지 진행됩니다.




* 예술의 밤은 창작자의 위대한 시도를 응원합니다!













** ↓↓ 역대 OO의 밤 통합링크 ↓↓ **










* 문학의밤 통합링크 *



* 합성의밤 통합링크 *



* 그림의밤 통합링크 *



* 미술의밤 & 예술의밤 통합링크 *



* 기타 OO의 밤 안내링크 *








** ↑↑ 역대 OO의 밤 통합링크 ↑↑ **",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd055a1ac782db5cc4f97d5cf668a453c227fdf2fd40c6&amp;f_no=%EC%9E%90%EC%9C%A0%EC%A3%BC%EC%A0%9C+%EB%B3%B5%EC%82%AC.png
5461210,간만에 프갤에 들렸습니다....,https://gall.dcinside.com/board/view/?id=frozen&no=5461210&page=570,4,아이유시아,125.181,57,1,2022.09.30 00:23:15,술쳐먹고 ftft 들으니 갑자기 눈물나면서 프갤시절이 떠올라 들어왔습니다 혹시 겨울왕국 3? 소식은 없는지..... ㅠ,
5461209,엘시,https://gall.dcinside.com/board/view/?id=frozen&no=5461209&page=570,2,아렌델시민A,,44,1,2022.09.30 00:22:20,?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd06511bc78cde5dc9f88419529360f9562b05cbe51e220817ef4d7b884909fca6490a1ebdd8236e683b1796206eccb7ee165f48852e016f&amp;f_no=b4ba6e088cceb09ced5e360baa945245.jpg
5461208,그냥 이짤은 왜 갤러리에 있지?,https://gall.dcinside.com/board/view/?id=frozen&no=5461208&page=570,6,ㅇㅇ,39.7,79,0,2022.09.30 00:19:36,지금봐도 음식조합 빡세네요,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccac8055c1bcd8cda59cc93345e819fb1c8fe7b86a3061a1caceb64dce0911647cb54b5b617a47717e177b4ebd125ef7cb840dc3d4e0ee4c9a532d504&amp;f_no=A122D475-3230-41EB-A70D-D46224A6729A.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccac8055c1bcd8cda59cc93395cd69eefcbaf7a86d5016a1aabe71014706c57a43c2c1ee4362cd47441d66bcd86041d7b4b20e7f81dbe7929f8a24fc2&amp;f_no=76B4C8C6-590F-4AD7-A65C-F1A8C5F794F4.jpg"
5461207,랜덤 짤털,https://gall.dcinside.com/board/view/?id=frozen&no=5461207&page=570,2,ㅇㅇ,183.107,63,2,2022.09.30 00:06:49,1        이미지 순서 ON2        이미지 순서 ON3        이미지 순서 ON4        이미지 순서 ON5        이미지 순서 ON6        이미지 순서 ON7        이미지 순서 ON8        이미지 순서 ON9        이미지 순서 ON10        이미지 순서 ON11        이미지 순서 ON12        이미지 순서 ON13        이미지 순서 ON14        이미지 순서 ON15        이미지 순서 ON,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb73061b8647571deff8d02f5f3d3b03bd82251c1a3e29887695ea867830b4635582a9e3574c1b0c78cafe&amp;f_no=Download_2015_04_03_11_14_44.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb735b4b8745061cbcf3d02f5f3d3b03bdfda30352f9cb8e4ef9d693878eb78247f334645cc9ab9885dc57&amp;f_no=Download_2015_04_02_16_16_17.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb73081bd543514de9ffd02f5f3d3b03bdb94b02135e6a77c1a08f37932eb9630bf7692e5650b61fcbe67e&amp;f_no=Download_2015_03_31_00_12_50.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb730948d4125314eea8d02f5f3d3b03bd732738735faf813a52528bb237d91a6b87cc0e539b3be60c4cea&amp;f_no=Download_2014_08_08_22_09_50.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb735a4f8143001fe7acd02f5f3d3b03bd3c0e15ed09cabbecea0f072f86eed8da01b6108b9079a1e5e05b&amp;f_no=Download_2014_07_19_18_16_16.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb73594d8415001eeff2d02f5f3d3b03bdcf0e32c57ec10b1fbb72ac401879157fba19669a3d685c6699d6&amp;f_no=Download_2014_05_21_17_39_26.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb730c4ad614571abafbd02f5f3d3b03bd5c766f31fb1e07b055bb314ff7f624428813c403ac1721be6f90&amp;f_no=Download_2014_05_12_23_52_56.png
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb730c1d84100c19bbfdd00f5f3d3b03bdd3f9bff35a8ce9b05439ccd510d2&amp;f_no=downloadfile-80.jpeg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb730e1f8547074ee7f8d00a5e243442b7f04a716c580d72e2693c6e&amp;f_no=anna-elsa-hug.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb730f1cd111021cedffd02f5f3d3b03bdcac3ca8cd7c9752322318d417fa3f64d0c419e17b394dc3a47e1&amp;f_no=Download_2015_06_14_15_18_08.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb735a18d610071abeaed02f5f3d3b03bddd0fad6a640c7f6a68e432b4bb7ee61dcad0119552ee68c8f958&amp;f_no=Download_2014_10_28_06_43_48.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb73094dd415534db9aed02f5f3d3b03bd91c83e787ef4ebf16e5f00a623e87a3a7484632f253649312ee9&amp;f_no=Download_2014_07_14_02_16_30.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb730c4b80155315edffd02f5f3d3b03bdbc3342d7123c466e883f58c62be100f950f8ae8163f1fa657ede&amp;f_no=Download_2015_06_29_18_41_34.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb7306468416561abba8d02f5f3d3b03bd57f7de4440582832f80ccdfa388d65108a4f8258b5671b0f6c1d&amp;f_no=Download_2014_09_07_16_21_34.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700ddcd44543044ddf9ccacd005f14cd82dc5acdfb735e1a83140d1bedfcd02f5f3d3b03bd66912970747739d14aaf8fd14630a479d715e7b6744e778fe145&amp;f_no=Download_2014_08_15_17_40_35.png"
5461206,아진짜짜증나네시발,https://gall.dcinside.com/board/view/?id=frozen&no=5461206&page=570,10,ㅇㅇ,14.41,67,0,2022.09.29 23:58:14,시발련아,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277a3f199eb4f81293e759c0903fc00b5097b5003b9c1c10ae577f55e66c2a55ee943678ba3476accd513eccb7e2018e4c56078b04eab39ca899&amp;f_no=baseball_new10-20220601-193457-000.jpg
5461205,요즘도 지코바 먹음?,https://gall.dcinside.com/board/view/?id=frozen&no=5461205&page=570,3,ㅇㅇ,118.235,44,0,2022.09.29 23:42:46,울 동네 근처 두군데 있었는데 다 문 닫음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277935179ebcfc1b94ed3ef5834faf30b802bcae7b5b4bce7eb8dcbfc68e63fcd73f715dca9bd233c763bc3853fccd57af6d399628&amp;f_no=Download_2015_02_13_00_43_38.jpg
5461203,애플워치 진짜 잘산거같음,https://gall.dcinside.com/board/view/?id=frozen&no=5461203&page=570,4,ㅇㅇ,39.7,76,0,2022.09.29 23:35:13,한 45만원해서 ㅈㄴ 비싸긴한데생각보다 개편함시간관리할수있는게 엄청난 메리트임,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277e391a93bff41292e259dc96aa2142a289b84ea406a20b9a4a02e76b52409e9f6cd8f28485296c18cedae1edf39f6278f2790112ff7fa9a766f5a1&amp;f_no=7D153BC5-5393-4CFC-A0C2-F9361A23D89D.jpg
5461202,고바순은 너무 비싸니 만원짜리 양념치킨이나 먹어야겠네요,https://gall.dcinside.com/board/view/?id=frozen&no=5461202&page=570,3,ㅇㅇ,221.152,39,0,2022.09.29 23:35:09,맥주까지하면 1.5   - dc official App,
5461201,하 곧 휴학해야하나,https://gall.dcinside.com/board/view/?id=frozen&no=5461201&page=570,2,천연수,,45,0,2022.09.29 23:33:37,시바 군대가기싫어,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277a3c1d92b8fa1a90e53619b6af9bb141eef9960973d213a833f9f5687a1c996c582d43f817b969c58b996a37a5bd503d00990371953c0206955092133f41c845&amp;f_no=Screenshot_20200913-122844_MediBangPaint.jpg
5461200,징징이게임 깍두기 레전드네요,https://gall.dcinside.com/board/view/?id=frozen&no=5461200&page=570,5,ㅇㅇ,221.152,51,0,2022.09.29 23:32:25,끌려가서 총살당하는줄 알았는데  - dc official App,
5461198,흐흑 나ㅜ새내기라고,https://gall.dcinside.com/board/view/?id=frozen&no=5461198&page=570,15,천연수,,80,0,2022.09.29 23:20:07,왜 여친은 커녕 여사친은 커녕 같이 밥먹을 친구도 없어서 일주일혼밥 때리냐,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277a3c1d92b8fa1a90e53619e1aa9bb611e7f19c0973d213a833f9c62a22f72dafcb301267d47272563950434f935b6a73a045&amp;f_no=Screenshot_20220929_182405.jpg
5461197,치킨 먹을까요...,https://gall.dcinside.com/board/view/?id=frozen&no=5461197&page=570,5,ㅇㅇ,221.152,33,0,2022.09.29 23:19:10,아직 암것도 안머금  - dc official App,
5461196,오늘은 안씻고 자야겠다,https://gall.dcinside.com/board/view/?id=frozen&no=5461196&page=570,3,ㅇㅇ,115.21,44,0,2022.09.29 23:14:04,단수됐음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d44517200079502779351d9bb5fd1b95e4377579168f0ab1b0ba31a9a6c4066840866c3bb130b0f168d8e89da5ffa104f28b81120c859e8c82cf106d845c170df953603c&amp;f_no=D5D26073-73E1-4B96-A2DB-50F251474E35.jpg
5461195,여후배들이랑 카톡 한 거 조금 공유할테니 보고 배우시죠..,https://gall.dcinside.com/board/view/?id=frozen&no=5461195&page=570,10,Priss,,84,0,2022.09.29 23:13:31,관심받는 것도 지겹네요 ㅡㅅㅡ;;,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d445172000795027703f1d9ebaf51496e359e05acf7a33a859ba141acbcc2f09977e809d05f83f9e61e7d4c953b568f0071396c50b365cc06c8a1ac754940b1112f7a6cd39&amp;f_no=Screenshot_20220929-231034_BlueArchive.jpg
5461194,하 열받는다,https://gall.dcinside.com/board/view/?id=frozen&no=5461194&page=570,12,아렌델시민A,,64,0,2022.09.29 23:09:47,하모니 22버전 또 내놓네 망할가뜩이나 달러도 비싼데왜 내가 사기전엔 3-4년에 한번씩 내놓더니사니까 매년 신버전을 내놓는데업글비로만 3천달러 나가네- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277b3a1793b5f41591e0327f8177e2f5762d19975969b94c9c7309e494a596698d02a7788831011719c149a1148ec14ae3021b3296d7d1c235469ddee1&amp;f_no=F220D462-D9E7-448F-A3F3-1C63F357821F.jpg
5461193,아침까지 머하지,https://gall.dcinside.com/board/view/?id=frozen&no=5461193&page=570,6,ㅇㅇ,39.7,46,0,2022.09.29 22:23:48,프갤엔 놀아줄 사람도 없는데,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277e391a93bff41092ed5998cc3110dd4230e966724aa1f7fa640850baf79b6d182a7883403d6892a2e63fba2a48c63ea7a9d74a710526f5c84f4bb7&amp;f_no=379C6721-5E8C-4AC1-9D1E-FC1DF4408EF5.jpg
5461191,오늘도 재활 운동 두시간,https://gall.dcinside.com/board/view/?id=frozen&no=5461191&page=570,1,ㅇㅇ,118.235,38,0,2022.09.29 22:22:12,아픈거 참고 비틀다가 입갤하니 연애 떡밥이네 다들 가을 타는가 보다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea87fa11d02831c8df62d50165f49aeffb74700cd5d4451720007950277935179ebcfc1b94ed3ef58748a861ec0ae9af7b5b4bce7eb8dc84e16607ada85c36686fee4e6486d6037e736e5d83a86bff423a&amp;f_no=Download_2015_01_05_02_14_03.jpg
5461190,아침에 일어나보니 일개 사원이 임원이 되었다!?!?,https://gall.dcinside.com/board/view/?id=frozen&no=5461190&page=570,1,mark.147,,39,0,2022.09.29 22:21:23,라는 내용의 오피스물 라노벨 추천좀~♡♡  - dc official App,
