번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5487319,와 듄2 아이맥스 다음주 예매 해놧는데 당장 내일 또보고싶네,https://gall.dcinside.com/board/view/?id=frozen&no=5487319&page=120,,Frozen,,72,0,2024.03.02 21:08:08,웅장뒤지노  - dc official App,
5487318,듄2 야비시네마 코어유니버스 데모 안나오더라???,https://gall.dcinside.com/board/view/?id=frozen&no=5487318&page=120,,Frozen,,65,0,2024.03.02 21:04:52,듄 감독 나와서 영화 야비시네마 최적화라고  아가리 터는거 짧게 나오고 시작  - dc official App,
5487316,생각해보니 어제 프1 천만관객 10주년이엿다,https://gall.dcinside.com/board/view/?id=frozen&no=5487316&page=120,2,텐노지리나,,88,1,2024.03.02 20:46:25,그시절 다들 잊고 살아가나보다 기억하는게 더 이상한가.,
5487315,집구석에서 재활 운동 시작,https://gall.dcinside.com/board/view/?id=frozen&no=5487315&page=120,1,ㅇㅇ,183.107,66,0,2024.03.02 20:45:59,지겹고 힘들다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d72c2fdd73ba616af6dc1bc8b1454a531d3bb9f2afc7729261db628dfb6fbeaeddb38f138eb7690fc94d05ce9840498&amp;f_no=Tumblr_l_104095111199821.jpg
5487314,파묘 보고 왔다,https://gall.dcinside.com/board/view/?id=frozen&no=5487314&page=120,2,ㅇㅇ,118.235,101,0,2024.03.02 20:29:36,볼만했다 어제 듄 볼 때보다 상영관에 사람 더 참 이 흥행이 당분간 유지될듯하더라,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f7bccffd43daa1bae6c6dcd90a1caaa948a4d4f30cb1f554f7f6785cdeac8f11fb5bc6b6f59140fa9720f5af617c013&amp;f_no=elsa-20230319-215556-000.jpg
5487313,야발 듄2 야비시네마 무너지는줄암 ㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5487313&page=120,3,Frozen,,94,0,2024.03.02 20:06:35,미쳣냐고?????  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f75cdffd53ea21aac63568f9d0ea4db3478ff5974bfc05588c787cb5c9c9bb9a20d94aa4dd7d9a902e19ac77c2fa33eb731&amp;f_no=Screenshot_20240302_200552.png
5487312,집 팔았당,https://gall.dcinside.com/board/view/?id=frozen&no=5487312&page=120,12,아렌델시민A,,121,0,2024.03.02 19:33:38,부동산 비수기라 엄청오래 안나갔네 4달이나 걸림; 이제 새집 찾아야지   - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d74ccf2dd35a411ab6e5335511bddba9072295fb929de20b623e4ab3d4b6792a9931a3fec3831f9813528460aa2ff02da13c785af16&amp;f_no=tumblr_mz7edevp2e1rq2tzmo5_500.gif
5487311,떠나간다고 슬퍼하지 마세요,https://gall.dcinside.com/board/view/?id=frozen&no=5487311&page=120,2,*JungNu*,,91,0,2024.03.02 19:27:43,신은 신하들을 두고 먼저 떠나가지 않으니 제가 이 곳을 계속 지키고 있을려 할겁니다.  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d75c6fbdd35a417a66bbaedfd5c2712fd33967c3b2ae24bdda824713956ac5d46b4e3f8744ed38751d1&amp;f_no=maxresdefault%281%29.jpg
5487310,안-시,https://gall.dcinside.com/board/view/?id=frozen&no=5487310&page=120,,ㅇㅇ,118.235,58,0,2024.03.02 18:21:02,안-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f7bccffd43daa1bae6c6dce91aac2aec488164f11c81b5a0e224fe540f07e09377e6e5c63346d74b079de07763d18a7e3f085e3&amp;f_no=Download_2015_01_01_14_35_32.png
5487308,듄2 야비애터모스 다뒤졋다 ㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5487308&page=120,,Frozen,,66,0,2024.03.02 16:48:34,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f75cdffd53ea21aac6356df9a0af5d86673ac5915ec8004dd9a1f75b2b99ccce859a51f6f7212&amp;f_no=20240302_164703.jpg
5487307,"기능, 주행 만점ㅋㅋ",https://gall.dcinside.com/board/view/?id=frozen&no=5487307&page=120,4,ㅇㅇ,223.39,83,0,2024.03.02 16:43:09,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d75c1f9dc3faa14a662d8118ebb0a7aa3452fc610b71e83c61a532a62ec59b68123a6adccb8b7ed9f14df8ac21caf3bf1fd4c6e2176100172b73f8d519a0d&amp;f_no=resizeImage_0frozen-20231208-105547-007.jpg
5487306,야2 사운드 개 ㅈ되는데???,https://gall.dcinside.com/board/view/?id=frozen&no=5487306&page=120,,Frozen,,59,0,2024.03.02 15:54:53,무슨 화장실에서 건물 무너지는 소리가 나노 ㅋㅋㅋㅋㅋ  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f75cdffd53ea21aac6356df9b0aa5db612fff5955b9c15997cc348c6c6565174344b04eae1ea6a39c7ba91736d82faa23eecd89&amp;f_no=resizeImage_020240302_155317.jpg
5487305,엘사 2000명 증원..!,https://gall.dcinside.com/board/view/?id=frozen&no=5487305&page=120,,ㅇㅇ,222.107,100,0,2024.03.02 15:25:13,엘사님에게 채혈당하고 싶다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d75c6fbd33da414aa6ef6eeceaa191fab9df743711496&amp;f_no=A8CCC248F8C318927B20D11D9C206FE3B62ADCD54B85A17C1A71C3F21909C2DA.jpg
5487304,뉴비라서 다행이야,https://gall.dcinside.com/board/view/?id=frozen&no=5487304&page=120,2,ㅇㅇ,222.107,92,0,2024.03.02 15:10:21,겨울왕국 갤러리는 어둠이 깊은 곳이구나,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d75c6fbd33da414aa6ef6b3c9ff4f1ead99a0322a53b079d8fd4d9fc61e6819f028a9468504396c29e4d334e95f6eabbe8fbdc8558c910763d0f229&amp;f_no=17AEB441-7B0D-4A16-9736-92E7EC06E54C.jpg
5487303,진짜 하품만 나오네요,https://gall.dcinside.com/board/view/?id=frozen&no=5487303&page=120,,ㅇㅇ,223.39,62,0,2024.03.02 15:01:05,이대로 고속도로 들어가도 150 주행 가능한  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d75c1f9dc3eaa10aa6e3596b742b763d356075a980618665e501f04aacd9b75a4e67246829ce97f6e3f8db3841b7da944630e87d3220a12e2e7db249b70e8&amp;f_no=resizeImage_0frozen-20231208-105547-007.jpg
5487302,프3나와도 난 이 고닉으로 활동할거임,https://gall.dcinside.com/board/view/?id=frozen&no=5487302&page=120,6,쥬디홉스,,111,0,2024.03.02 14:20:59,아무도 날 막을순 없는거삼,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d77c0fcd13da51bae62d2bf099147c5130a1e64418d4fb47a66ba016b3af11629aeafc3a71b45c94f00c793c2eb8361d7a50bbdad3472f06a15a7d7&amp;f_no=1EA21EFA-88D5-4CDC-B4C8-1EF52C380276.jpg
5487301,주말인데 뭐하시나요..,https://gall.dcinside.com/board/view/?id=frozen&no=5487301&page=120,9,ㅇㅇ,118.235,122,0,2024.03.02 12:59:20,저는 파묘보고 그럴려고요,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f7bccffd43da416af6e0c1e7f9b9d124a041e58740f01dadf0ef060e2c2c378744fe2c6b2fe562a9f8f44e1363cd6800e67c06299f871a68bde141d&amp;f_no=A8B1E1C0-F315-4F81-8AFC-BE951DF9CD7B.jpg
5487300,여긴 이제 진짜 코구유동만이 지키고 있네,https://gall.dcinside.com/board/view/?id=frozen&no=5487300&page=120,2,겨갤러,124.50,93,0,2024.03.02 12:57:40,물 흐리던 고닉들 조차 이젠 없고 엘갤도 그렇고 완전히 끝물이다.... 상대적 망갤이 아니라 절대적 망갤이 되어버렸어.... 프3 개봉까지 2년하고도 8개월이나 남았는데 우짜냐ㅠ,
5487299,엘-시 엘-시 엘-시 엘-시 엘-시 엘-시 엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5487299&page=120,,ㅇㅇ,118.235,49,0,2024.03.02 12:22:04,엘-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f7bccffd43daa1bae6c6dcb94a0ccad99d8444f11c81b5a0e228307983e65a2a173d0ff367df804a8c6b3a86f880b164cc5741d&amp;f_no=Download_2015_05_31_03_10_40.jpg
5487298,기습겨떡,https://gall.dcinside.com/board/view/?id=frozen&no=5487298&page=120,5,ㅇㅇ,223.39,99,0,2024.03.02 12:13:04,겨3나오면 고닉 새로파서 옴  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d75c1f9dc3eaa10aa6e3598bf19e4698552005a980618665e5080787958113cdf8c2127f0bfa533895d32a65b3ddda5a873c1b71f92ae133fa95823409b1d&amp;f_no=resizeImage_0frozen-20231208-105547-007.jpg
5487294,사무실 책상에 주디 캐릭터 붙인 사람 있음,https://gall.dcinside.com/board/view/?id=frozen&no=5487294&page=120,2,ㅇㅇ,118.235,98,0,2024.03.02 09:26:15,여직원 자리인데  그 자리 지나갈 때마다 주디 보면서  프갤 생각남 주디홉스와 겨울왕국하고 무슨 상관인지는 잘 모르겠지만(?) 아무튼 프갤 생각남,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f7bccffd43daa1bae6c6d9ec0a1c2abc68e454f33d5034e0723bbbc3167c7fe50968b1bcb31c1b918a314f2a81b4aad3f01&amp;f_no=frozen-20240228-122429-000.jpg
5487293,프리니 토요일 첫 일정,https://gall.dcinside.com/board/view/?id=frozen&no=5487293&page=120,2,ㅇㅇ,118.235,80,0,2024.03.02 09:03:46,ㅂㅇ 항상 주말 처음 만나는 사람은 병원 직원이네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94f7bccffd43daa1bae6c6dc896a4c9afc48e104f01d201560e3f4f1ccb98e1420c1280aa9217fdbb0fca6055de4eebfb&amp;f_no=Tumblr_l_234853875017283.jpg
5487292,개추워,https://gall.dcinside.com/board/view/?id=frozen&no=5487292&page=120,5,ㅇㅇ,,86,0,,,
5487289,엘시이이이이,https://gall.dcinside.com/board/view/?id=frozen&no=5487289&page=120,2,아렌델시민A,,67,1,2024.03.02 00:22:18,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46dda26b8a7fad06af94d74ccf2dd35a411ab6e5364014fdaeb947d7c5fa830c023f763e29ec8280ffed9b4a00d6298cfd36b3da151b2d72d2f9c6a9a05b715f4&amp;f_no=elsa-20210929-183500-000-resize.jpg
5487288,신차급 신형 렌트 딱좋노...??,https://gall.dcinside.com/board/view/?id=frozen&no=5487288&page=120,,Frozen,,73,0,2024.03.01 21:42:37,1        이미지 순서 ON2        이미지 순서 ON3        이미지 순서 ON8천키로탄  후륜바리 기본기 스탠다드 종결자  320i 신형 뒤진다에~~~  카오디오 음질은 아엔보다 구짐  잡기능 아엔보다 없음  직빨 아엔보다 구짐  승차감 비슷비슷함  노면 아엔처럼 잘 느껴짐  하체 방음 좋음   - dc official App,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46eda26182e40cdf239973257cb385249dc64e487dc796b30f49b585f6020b0cf41a90720a0a4bcfbc50d74ee79f5d5bc&amp;f_no=134670725784251.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46eda26182e40cdf239973257cb385249dc64e4878b7d3035a492585c6020b0cf41a9078dc85f3dd4041cffcfd149fa1a&amp;f_no=134670725784252.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46eda26182e40cdf239973257cb385249dc64e487dd763165f7cf0e046020b0cf41a907af5c345f94b374fa9e7fba1001&amp;f_no=134670725784253.jpg"
5487287,오오타니 쇼헤이 저랑 저녁식사 하기로함,https://gall.dcinside.com/board/view/?id=frozen&no=5487287&page=120,5,ㅇㅇ,221.152,108,0,2024.03.01 21:29:07,고척에서  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46eda26182e40cdf239973255ce3f5b4add60e2706ce320bae35ced4abfc5e90ddef7e5ed73d9f6c4de88e07f81bdfcba750a116c52094862e4ff00415131f417596bcc3599d06684&amp;f_no=resizeImage_0frozen-20231208-105547-007.jpg
5487284,자 2차전 예매 드가자,https://gall.dcinside.com/board/view/?id=frozen&no=5487284&page=120,,ㅇㅇ,221.152,63,0,2024.03.01 19:44:31,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489107c46eda26182e40cdf239973255ce3f5b4add60e27064b876b6e858eb45bfc5e90ddef7e536fb72e22ca6b610c44d0f00033d66e291f1e3499a8cf75f8265da2add8b74ea2de972f370&amp;f_no=resizeImage_0frozen-20231208-105547-007.jpg
5486534,예술의밤/합성] 올바르게 진행된 생일 이벤트,https://gall.dcinside.com/board/view/?id=frozen&no=5486534&page=135,3,굿바이피버,,117,11,2024.01.28 23:34:54,감기만 아니었다면 이렇게 진행했겠지,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b11a3eaecfc93696f79b455efa58d68d153418b86772aaab63a0105a8588c5bc7ac9b4af6833964b327c05f9d&amp;f_no=fever_happybirthday_2.jpg
5486533,언니도 예쁘고 동생도 예쁘고,https://gall.dcinside.com/board/view/?id=frozen&no=5486533&page=135,,ㅇㅇ,223.38,56,0,2024.01.28 21:12:51,동생 맨얼굴 좋다,
5486532,오늘.. 오늘의 숭배..,https://gall.dcinside.com/board/view/?id=frozen&no=5486532&page=135,3,ㅇㅇ,222.107,89,0,2024.01.28 21:02:00,1        이미지 순서 ON2        이미지 순서 ON3        이미지 순서 ON망토도 해결헸다!!,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a7ece8fa916b6a7a2d386982654aded9e9f8ba8fed&amp;f_no=REFINE_00055_.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a7ece8fa916b6a7a2d3b3c88614bdf88ecf8ba8fed&amp;f_no=REFINE_00077_+%281%29.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a7ece8fa916b6a7a2d3f3c826e41d688ecf8ba8fed&amp;f_no=REFINE_00052_.jpg"
5486531,여왕님의 시간,https://gall.dcinside.com/board/view/?id=frozen&no=5486531&page=135,,프로즌3,,32,1,2024.01.28 18:21:51,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a0e8eaf9976f6e7b4b0e7da2f302da70b790fcda37fa2167f2b734f0d2a311dc824f8dd4032b4e4f2c3b89a0fa97&amp;f_no=elsa-20240117-175915-001.png
5486530,안-시,https://gall.dcinside.com/board/view/?id=frozen&no=5486530&page=135,,ㅇㅇ,118.235,29,0,2024.01.28 18:21:15,안-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2918ade8effa9e686b7cb8e36f1c9b457bc460e077e8897069f6c0401fd9de67d048953e91778d5964b807102977721f5ca2b936&amp;f_no=Download_2015_05_31_03_10_40.jpg
5486529,예밤 뭐그리지,https://gall.dcinside.com/board/view/?id=frozen&no=5486529&page=135,3,아렌델시민A,,66,0,2024.01.28 17:26:54,아이디어고갈- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b17ade5e6f2916e6b7a6f6b5ed29d752a688f48d86291118d6d9e76b374bda69a4377fc58e0b2274c451cb3ba7ec027da35f7874d703f079747398c&amp;f_no=857B1CA9-4D25-408C-BD55-F000AB07A80E.gif
5486528,반도체고닉님 순천 어디가 좋죠,https://gall.dcinside.com/board/view/?id=frozen&no=5486528&page=135,3,ㅇㅇ,223.39,99,0,2024.01.28 16:42:05,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a0eee7f99f6f6b76e388450b63819949ac55541e46280634357f4d624cfa933f986c91cfeb9934ad875fb38596e6b6e96185e9f859b5eebd25c7700f6b&amp;f_no=resizeImage_0frozen-20231208-105547-007.jpg
5486527,한남자 직무정지의 소식 ㅋㅋㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5486527&page=135,7,천연효모식빵,,102,1,2024.01.28 16:12:07,1        이미지 순서 ON2        이미지 순서 ON3        이미지 순서 ON작년에는 단장 올해는 감독 ㅋㅋㅋㅋㅋ해체해라,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2918ade8effa916a6a77401468819118b81dd6bc76f8211c034a3aecdac2046c6ebe52c665276fa528703e1a10d12d764a59144f48648be4a91c6cb6&amp;f_no=706D79C6-7795-490E-9DB3-9F028EAF3481.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2918ade8effa916a6a7740153ed69549bb1884bc71ff261c7042954daf2804a6a2dbfd8b836de9e37639809f95b5ccc7b9adf873dfdb137dd4532a07&amp;f_no=071DD198-6B4A-43D2-BE0C-FB58C2B5B012.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2918ade8effa916a6a77401c39d2904eb91387bc73fd556e064b36e2332fabdb0103f07d1ebda6f8e72d3869221a46c72b6831e1d809608c64e24373&amp;f_no=25B6287E-C734-4BFE-895E-483C7023DBCF.jpg"
5486526,옛날에 공구한 아렌델 여권케이스+여권 구함,https://gall.dcinside.com/board/view/?id=frozen&no=5486526&page=135,,ㅇㅇ,118.217,122,1,2024.01.28 15:09:19,혹시 몰라서 여기에도 글 써봄1탄이든 2탄이든 다 상관 없음...,
5486525,오늘 운전 존나마니 햇노...,https://gall.dcinside.com/board/view/?id=frozen&no=5486525&page=135,1,Frozen,,67,0,2024.01.28 00:43:42,힘들다 이기...  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2a11a0ededf8976f6d7939fa323df85f3aeda64cf399e8cfcaf1ebc9b6df87b246d5b4510d1b7341a43bdcfb9c86f0356b935c55aa00379b85db89&amp;f_no=Screenshot_20240128_003700_Bluelink.jpg
5486524,고오오올든 엘사,https://gall.dcinside.com/board/view/?id=frozen&no=5486524&page=135,1,ㅇㅇ,222.107,80,0,2024.01.28 00:32:22,"고

오

오

올

든

엘

사",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a7ece8fa916b6a7a2d3e3d883240858fe5f8b796ec&amp;f_no=GIF+2024-01-28+%EC%98%A4%EC%A0%84+12-30-21.gif
5486523,엘ㅡㅡㅡㅡㅡㅡㅡㅡ시,https://gall.dcinside.com/board/view/?id=frozen&no=5486523&page=135,,프로즌3,,37,1,2024.01.28 00:23:00,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a0e8eaf9976e697d982525f088a71a1334ea9860c982dd2ac871e02d9e5d76628c7a1765c40dee505815baa011a7&amp;f_no=elsa-20240117-175915-001.png
5486522,정령님의 시간 엘시,https://gall.dcinside.com/board/view/?id=frozen&no=5486522&page=135,,프로즌3,,39,0,2024.01.28 00:22:51,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c667da2695676bff100e2b16a0e8eaf9976e697d982571a3dda51f1e6bea9860c982dd2ab9f581266e1e26cd03ac296f5a75649e9d11955b8b04&amp;f_no=elsa-20240117-175915-001.png
5486521,이제 사람 죽이는 영화 본 뒤 마음의 정화를 위해,https://gall.dcinside.com/board/view/?id=frozen&no=5486521&page=135,2,ㅇㅇ,183.107,75,0,2024.01.27 23:43:43,겨울왕국 2 본다 블루레이 메인메뉴 음악이 썸네체다  메인메뉴부터 감동하다니,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c668da269060831e8de58315eb38c8a4bb35cf194512a8887aeaca0ec6db59f44c7e493cb565a1ea924941a487d80c315b67&amp;f_no=020240127_233534.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c668da269060831e8de58315eb38c8a4bb35cf194545f88929bc995e91db59f44c7e493c030f13a8363a869c6376266781ba&amp;f_no=020240127_233747.jpg"
5486520,물리가 더 낫지 안나 여,https://gall.dcinside.com/board/view/?id=frozen&no=5486520&page=135,,ㅇㅇ,222.107,80,0,2024.01.27 23:41:43,사실 안린이 머가리도 둔기로 깬 후에 마법으로 위장한 것,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c668da269060831e8de58312ef3ecca2b937ca1a0ec50f4a598f6db9ee4338bb6c&amp;f_no=REFINE_00014_.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c668da269060831e8de58312ef3ecca2b937ca1a0ec006190ddf39b0e94338bb6c&amp;f_no=REFINE_00035_.jpg"
5486519,10년 뒤 이 아이는,https://gall.dcinside.com/board/view/?id=frozen&no=5486519&page=135,,ㅇㅇ,183.107,66,0,2024.01.27 22:59:32,1        이미지 순서 ON음주운전을 하고 사고 친 후 그냥 뺑소니쳤습니다 2        이미지 순서 ON3        이미지 순서 ON영화 아저씨 봤다,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c668da269060831e8de58315eb38c8a4bb35cf194510ffdf78bd9a5990db268f397f1544febdf10372b536160c76e4fe18ba3fbb7d252f2d31a1c9e4297faf78c5481674db70ed6f7e3f90544ea6a6097f0a561adb7c2eadeaf21037937146655b529de6d2ab456399c223f9aeaa9e291e8e088ed44383f3&amp;f_no=OIE3hHhnnybqlwtkAjsrRvaCpNPkTK_TUisdOddhVympWT9V105y4SPgEAmwed9pY7VRiB2WrFi_C-AfxRle_w.gif
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c668da269060831e8de58315eb38c8a4bb35cf194512acdd7bedcc59cadb59f44c7e493ca3a4efd02709c5b45928d1744c87&amp;f_no=020240127_224409.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe985fa11d02831c5fc1f16261ec769f2489307c668da269060831e8de58315eb38c8a4bb35cf194514fbdd2eec990c96db59f44c7e493c78a9c25ce8825ce599ee0817bfc4&amp;f_no=020240127_224720.jpg"
